p,o,f,g,sp,plant,week,sample,rh,prcp,tempavg,tempmax,smobs,seqct
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,8
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,8
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,10
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,9
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,14
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,17
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,4
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,6
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,3
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,6
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,1
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,102
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,13
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,26
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,5
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,21
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,35
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,5
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Cladosporiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium cboliae,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,41
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,12
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,15
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp. ,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,40
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,8
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,15
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp. ,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,31
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,5
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp. ,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,24
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,9
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp. ,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,27
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp. ,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Sarcinomyces,Sarcinomyces sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,8
Ascomycota,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora ericae,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora ericae,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora ericae,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora ericae,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora ericae,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,12
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,4
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,39
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,16
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,9
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Xylariales,Sporocadaceae,Seiridium,Seiridium rosarum,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,47
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,13
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria badalingensis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,5
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria badalingensis,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,11
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria badalingensis,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,16
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria badalingensis,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,9
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria badalingensis,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,5
Ascomycota,Pleosporales,Lophiostomataceae,Sigarispora,Sigarispora ononidis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Lophiostomataceae,Sigarispora,Sigarispora ononidis,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Lophiostomataceae,Sigarispora,Sigarispora ononidis,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Lophiostomataceae,Sigarispora,Sigarispora ononidis,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Pleosporales,Lophiostomataceae,Sigarispora,Sigarispora ononidis,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,140
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,5
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,59
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,4
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,42
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,25
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina,Sphaerulina berberidis,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,10
Ascomycota,Pleosporales,Massarinaceae,Stagonospora,Stagonospora sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,62
Ascomycota,Pleosporales,Massarinaceae,Stagonospora,Stagonospora sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,30
Ascomycota,Pleosporales,Massarinaceae,Stagonospora,Stagonospora sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,60
Ascomycota,Pleosporales,Massarinaceae,Stagonospora,Stagonospora sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,18
Ascomycota,Pleosporales,Massarinaceae,Stagonospora,Stagonospora sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,19
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,17
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,3
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,86
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis sp.,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,26
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,24
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,23
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,11
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,2
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana mali,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Chaetothyriales,incertae sedis,Strelitziana,Strelitziana albiziae,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,6
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#6,6,#6.6,78.65714286,3.15,63.11428571,85,1,46
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,0
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#10,6,#10.6,78.65714286,3.15,63.11428571,85,1,1
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,7
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#9,6,#9.6,78.65714286,3.15,63.11428571,85,1,68
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,8
Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia sp. ,#5,6,#5.6,78.65714286,3.15,63.11428571,85,1,235
Basidiomycota,incertae sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora gracilis,#11,6,#11.6,78.65714286,3.15,63.11428571,85,1,73
